time,open,high,low,close,Volume,Volume MA
1577916000,1.12121,1.12162,1.12121,1.12152,65,NaN
1577919600,1.12152,1.12225,1.12149,1.1219,462,NaN
1577923200,1.1219,1.12192,1.12158,1.12184,451,NaN
1577926800,1.12184,1.12246,1.12181,1.1221,912,NaN
1577930400,1.1221,1.12247,1.12184,1.12224,603,NaN
1577934000,1.12224,1.12232,1.12124,1.12134,755,NaN
1577937600,1.12134,1.12144,1.1201,1.12013,907,NaN
1577941200,1.12013,1.12046,1.1201,1.12044,826,NaN
1577944800,1.12044,1.12078,1.12038,1.12078,1135,NaN
1577948400,1.12078,1.12103,1.12043,1.12099,2979,NaN
1577952000,1.12099,1.12138,1.12051,1.12121,3370,NaN
1577955600,1.12121,1.12141,1.12012,1.12032,2614,NaN
1577959200,1.12032,1.1204,1.11929,1.11983,2232,NaN
1577962800,1.11983,1.12022,1.11842,1.11848,3206,NaN
1577966400,1.11848,1.11943,1.1183,1.1193,2641,NaN
1577970000,1.1193,1.11972,1.11897,1.11964,3140,NaN
1577973600,1.11964,1.11965,1.11703,1.11742,5157,NaN
1577977200,1.11742,1.12025,1.1171,1.12006,6263,NaN
1577980800,1.12006,1.12032,1.11653,1.11662,5309,NaN
1577984400,1.11662,1.1172,1.11636,1.117,2456,2274.15
1577988000,1.117,1.11724,1.11636,1.11704,2169,2379.35
1577991600,1.11704,1.11705,1.11644,1.11664,1748,2443.65
1577995200,1.11664,1.11716,1.11659,1.11692,1412,2491.7
1577998800,1.11692,1.11736,1.11691,1.11728,548,2473.5
1578002400,1.11728,1.11733,1.11704,1.1172,65,2446.6
1578006000,1.1172,1.11735,1.11702,1.11709,312,2424.45
1578009600,1.11709,1.11762,1.11698,1.11756,601,2409.15
1578013200,1.11756,1.11786,1.11723,1.11737,1089,2422.3
1578016800,1.11737,1.11775,1.1172,1.11728,1914,2461.25
1578020400,1.11728,1.11738,1.11696,1.11723,1242,2374.4
1578024000,1.11723,1.1175,1.11687,1.11701,800,2245.9
1578027600,1.11701,1.11706,1.11644,1.11664,1328,2181.6
1578031200,1.11664,1.11697,1.1164,1.11692,1349,2137.45
1578034800,1.11692,1.11718,1.11522,1.11534,4908,2222.55
1578038400,1.11534,1.11606,1.11506,1.11512,4560,2318.5
1578042000,1.11512,1.11522,1.114,1.11401,3995,2361.25
1578045600,1.11401,1.11434,1.11307,1.11361,4287,2317.75
1578049200,1.11361,1.11362,1.11249,1.113,3643,2186.75
1578052800,1.113,1.11428,1.11283,1.11392,2898,2066.2
1578056400,1.11392,1.11489,1.11374,1.11382,3389,2112.85
1578060000,1.11382,1.11542,1.11354,1.11526,3854,2197.1
1578063600,1.11526,1.11676,1.11526,1.11635,6742,2446.8
1578067200,1.11635,1.118,1.11625,1.1172,4004,2576.4
1578070800,1.1172,1.11741,1.11678,1.11723,2162,2657.1
1578074400,1.11723,1.11734,1.1166,1.11669,2560,2781.85
1578078000,1.11669,1.11683,1.11612,1.11674,2514,2891.95
1578081600,1.11674,1.11675,1.11601,1.11616,1161,2919.95
1578085200,1.11616,1.11621,1.11525,1.11594,743,2902.65
1578261600,1.11594,1.11684,1.11594,1.11598,146,2814.25
1578265200,1.11598,1.11678,1.11596,1.11606,1488,2826.55
1578268800,1.11606,1.11684,1.11602,1.11636,1457,2859.4
1578272400,1.11636,1.11656,1.11614,1.11628,1297,2857.85
1578276000,1.11628,1.11672,1.11624,1.11655,699,2825.35
1578279600,1.11655,1.1171,1.11654,1.11659,1038,2631.85
1578283200,1.11659,1.11663,1.11617,1.11644,811,2444.4
1578286800,1.11644,1.11652,1.11606,1.11624,507,2270
1578290400,1.11624,1.11626,1.11572,1.11609,1414,2126.35
1578294000,1.11609,1.11668,1.11598,1.11647,3015,2094.95
1578297600,1.11647,1.118,1.11632,1.11789,3875,2143.8
1578301200,1.11789,1.11936,1.11752,1.11933,3909,2169.8
1578304800,1.11933,1.11997,1.119,1.11964,3078,2131
1578308400,1.11964,1.12057,1.11962,1.12033,3240,1955.9
1578312000,1.12033,1.12044,1.11952,1.11981,1998,1855.6
1578315600,1.11981,1.12033,1.11911,1.11976,3210,1908
1578319200,1.11976,1.12002,1.11825,1.11832,3329,1946.45
1578322800,1.11832,1.11902,1.11822,1.11888,4075,2024.5
1578326400,1.11888,1.11898,1.1181,1.11874,2529,2092.9
1578330000,1.11874,1.1196,1.11841,1.11952,1753,2143.4
1578333600,1.11952,1.11982,1.11917,1.11919,1192,2195.7
1578337200,1.11919,1.1193,1.1188,1.11914,1170,2179.8
1578340800,1.11914,1.1194,1.11889,1.11935,1098,2161.85
1578344400,1.11935,1.11992,1.1193,1.11972,568,2125.4
1578348000,1.11972,1.11972,1.11948,1.11956,59,2093.4
1578351600,1.11956,1.11976,1.11942,1.11955,544,2068.7
1578355200,1.11955,1.11956,1.11892,1.11898,809,2068.6
1578358800,1.11898,1.11972,1.11896,1.11935,888,2087.65
1578362400,1.11935,1.11935,1.1191,1.11916,315,2032.7
1578366000,1.11916,1.11944,1.11912,1.11922,524,1908.15
1578369600,1.11922,1.11935,1.11907,1.1191,562,1742.5
1578373200,1.1191,1.11925,1.11828,1.11831,637,1578.9
1578376800,1.11831,1.11898,1.1181,1.11818,2964,1573.2
1578380400,1.11818,1.11855,1.1173,1.11742,4157,1619.05
1578384000,1.11742,1.11876,1.11726,1.11848,4495,1743.9
1578387600,1.11848,1.11898,1.11806,1.11848,3306,1748.7
1578391200,1.11848,1.11862,1.1165,1.11763,4274,1795.95
1578394800,1.11763,1.1185,1.11722,1.11818,3037,1744.05
1578398400,1.11818,1.11834,1.1171,1.11748,2871,1761.15
1578402000,1.11748,1.11779,1.11548,1.1156,4911,1919.05
1578405600,1.1156,1.11623,1.11466,1.11481,4560,2087.45
1578409200,1.11481,1.11519,1.11344,1.11418,5852,2321.55
1578412800,1.11418,1.11441,1.11336,1.1137,2989,2416.1
1578416400,1.1137,1.11475,1.11368,1.11426,2129,2494.15
1578420000,1.11426,1.11496,1.11415,1.11436,1385,2560.45
1578423600,1.11436,1.1145,1.11418,1.11446,1454,2605.95
1578427200,1.11446,1.11478,1.11424,1.11439,1057,2618.35
1578430800,1.11439,1.1153,1.11439,1.11512,1142,2631.05
1578434400,1.11512,1.11521,1.11444,1.11475,542,2642.4
1578438000,1.11475,1.11543,1.11466,1.1154,1406,2686.5
1578441600,1.1154,1.11683,1.11524,1.11588,5493,2933.05
1578445200,1.11588,1.11632,1.11548,1.11558,3720,3087.2
1578448800,1.11558,1.11614,1.11532,1.11587,3830,3130.5
1578452400,1.11587,1.11592,1.11536,1.11548,1631,3004.2
1578456000,1.11548,1.11558,1.11452,1.11479,1302,2844.55
1578459600,1.11479,1.11514,1.11476,1.11492,1178,2738.15
1578463200,1.11492,1.11539,1.11486,1.11504,1889,2618.9
