time,open,high,low,close,Volume,Volume MA
1578330000,1.29652,1.29676,1.29614,1.29654,517,489.8
1578333600,1.29654,1.29679,1.29602,1.29673,334,505.85
1578337200,1.29673,1.29716,1.29644,1.2965,421,511.95
1578340800,1.2965,1.29706,1.2963,1.29634,345,503.75
1578344400,1.29634,1.29656,1.29609,1.2965,191,498.4
1578348000,1.2965,1.29664,1.29608,1.29646,148,498.05
1578351600,1.29646,1.2965,1.29632,1.29642,68,493.95
1578355200,1.29642,1.29648,1.296,1.29608,109,493.8
1578358800,1.29608,1.29618,1.296,1.29614,112,495.75
1578362400,1.29614,1.29668,1.296,1.29663,124,494.75
1578366000,1.29663,1.2967,1.29632,1.29658,157,475
1578369600,1.29658,1.29665,1.29621,1.29662,108,436.35
1578373200,1.29662,1.29696,1.29646,1.29696,113,410.7
1578376800,1.29696,1.29718,1.29648,1.29708,365,405.95
1578380400,1.29708,1.29765,1.29648,1.29754,575,404.7
1578384000,1.29754,1.29786,1.29573,1.29617,870,420
1578387600,1.29617,1.29766,1.29576,1.29705,590,396.6
1578391200,1.29705,1.29838,1.29694,1.29814,670,365.65
1578394800,1.29814,1.29867,1.29768,1.29836,519,346.7
1578398400,1.29836,1.29943,1.29776,1.29922,610,347.3
1578402000,1.29922,1.30148,1.29842,1.30068,1493,396.1
1578405600,1.30068,1.30238,1.30009,1.30168,1464,452.6
1578409200,1.30168,1.30296,1.30116,1.30144,1996,531.35
1578412800,1.30144,1.30183,1.3012,1.30168,854,556.8
1578416400,1.30168,1.30176,1.30112,1.30132,477,571.1
1578420000,1.30132,1.30136,1.30024,1.30039,395,583.45
1578423600,1.30039,1.30082,1.30022,1.30044,370,598.55
1578427200,1.30044,1.30083,1.30003,1.30056,285,607.35
1578430800,1.30056,1.30076,1.30015,1.30042,303,616.9
1578434400,1.30042,1.30042,1.30014,1.3003,21,611.75
1578438000,1.3003,1.30072,1.30012,1.30014,393,623.55
1578441600,1.30014,1.30039,1.29949,1.29958,1185,677.4
1578445200,1.29958,1.29977,1.29824,1.29828,1165,730
1578448800,1.29828,1.29883,1.29804,1.29845,914,757.45
1578452400,1.29845,1.29878,1.29816,1.2983,621,759.75
1578456000,1.2983,1.29869,1.29814,1.29828,255,729
1578459600,1.29828,1.29872,1.29812,1.29861,213,710.15
1578463200,1.29861,1.29862,1.298,1.29828,242,688.75
1578466800,1.29828,1.29917,1.29764,1.29838,971,711.35
1578470400,1.29838,1.30008,1.29827,1.30008,1188,740.25
1578474000,1.30008,1.30082,1.29988,1.30032,688,700
1578477600,1.30032,1.30143,1.30032,1.30114,738,663.7
1578481200,1.30114,1.30138,1.30042,1.30126,569,592.35
1578484800,1.30126,1.30224,1.30089,1.30201,897,594.5
1578488400,1.30201,1.30242,1.30127,1.3014,1200,630.65
1578492000,1.3014,1.30239,1.301,1.30184,939,657.85
1578495600,1.30184,1.304,1.30138,1.30356,1325,705.6
1578499200,1.30356,1.30438,1.30229,1.3027,1877,785.2
1578502800,1.3027,1.30392,1.30222,1.30284,1027,821.4
1578506400,1.30284,1.3038,1.30282,1.3031,607,850.7
1578510000,1.3031,1.30314,1.3027,1.30276,347,848.4
1578513600,1.30276,1.30339,1.30234,1.30339,609,819.6
1578517200,1.30339,1.30398,1.30313,1.30384,338,778.25
1578520800,1.30384,1.30384,1.30312,1.3037,119,738.5
1578524400,1.3037,1.30402,1.30358,1.30362,85,711.7
1578528000,1.30362,1.30378,1.30304,1.30322,367,717.3
1578531600,1.30322,1.30334,1.30262,1.30295,350,724.15
1578535200,1.30295,1.30347,1.30288,1.30326,310,727.55
1578538800,1.30326,1.304,1.30323,1.30372,202,689.1
1578542400,1.30372,1.30406,1.30355,1.30396,144,636.9
1578546000,1.30396,1.30404,1.30372,1.3038,185,611.75
1578549600,1.3038,1.30406,1.30358,1.30404,166,583.15
1578553200,1.30404,1.30434,1.30358,1.30362,390,574.2
1578556800,1.30362,1.30474,1.30362,1.30464,571,557.9
1578560400,1.30464,1.3056,1.30449,1.3056,600,527.9
1578564000,1.3056,1.30567,1.30502,1.30504,401,501
1578567600,1.30504,1.3055,1.3049,1.30518,436,456.55
1578571200,1.30518,1.30518,1.30424,1.30512,595,392.45
1578574800,1.30512,1.30648,1.30505,1.30568,1025,392.35
1578578400,1.30568,1.30749,1.30566,1.30715,1192,421.6
1578582000,1.30715,1.31048,1.30708,1.30973,1686,488.55
1578585600,1.30973,1.30988,1.30884,1.30912,861,501.15
1578589200,1.30912,1.30965,1.30884,1.30894,589,513.7
1578592800,1.30894,1.30945,1.30766,1.30806,1092,562.35
1578596400,1.30806,1.3084,1.30756,1.30795,639,590.05
1578600000,1.30795,1.30797,1.30624,1.30684,886,616
1578603600,1.30684,1.30694,1.30538,1.30554,444,620.7
1578607200,1.30554,1.30622,1.30544,1.306,135,611.95
1578610800,1.306,1.30635,1.30576,1.30632,78,605.75
1578614400,1.30632,1.30692,1.30632,1.30664,285,612.8
1578618000,1.30664,1.30684,1.30618,1.30653,307,618.9
1578621600,1.30653,1.30666,1.30611,1.3062,212,621.2
1578625200,1.3062,1.30646,1.30616,1.30637,131,608.25
1578628800,1.30637,1.30638,1.30618,1.30634,53,582.35
1578632400,1.30634,1.30637,1.30602,1.30612,201,562.4
1578636000,1.30612,1.30614,1.30566,1.30566,203,552.5
1578639600,1.30566,1.30606,1.30544,1.30606,275,544.45
1578643200,1.30606,1.30744,1.30596,1.30707,498,539.6
1578646800,1.30707,1.30746,1.30688,1.30705,419,509.3
1578650400,1.30705,1.30753,1.30705,1.3075,228,461.1
1578654000,1.3075,1.30757,1.30672,1.30704,315,392.55
1578657600,1.30704,1.30706,1.30613,1.3062,329,365.95
1578661200,1.3062,1.30724,1.30293,1.3042,2530,463
1578664800,1.3042,1.30509,1.30338,1.30448,1669,491.85
1578668400,1.30448,1.30581,1.30404,1.30515,1758,547.8
1578672000,1.30515,1.30594,1.3044,1.30524,1234,565.2
1578675600,1.30524,1.30576,1.30434,1.3047,834,584.7
1578679200,1.3047,1.30556,1.30458,1.30553,486,602.25
1578682800,1.30553,1.30607,1.30514,1.30596,716,634.15
1578686400,1.30596,1.3064,1.30577,1.30616,842,662
1578690000,1.30616,1.30619,1.30514,1.30518,437,668.5
1578866400,1.30518,1.30622,1.30518,1.30571,80,661.9
1578870000,1.30571,1.30672,1.30571,1.30672,163,663.5
1578873600,1.30672,1.30678,1.30617,1.30624,151,668.4
1578877200,1.30624,1.30624,1.30548,1.3056,275,672.1
1578880800,1.3056,1.30584,1.30512,1.30527,267,675.3
1578884400,1.30527,1.30558,1.30462,1.30462,229,673
1578888000,1.30462,1.30488,1.30457,1.3048,95,652.85
1578891600,1.3048,1.3049,1.30454,1.30463,151,639.45
1578895200,1.30463,1.3049,1.30451,1.30486,156,635.85
1578898800,1.30486,1.30626,1.30486,1.30614,388,639.5
1578902400,1.30614,1.30652,1.30534,1.30546,595,652.8
1578906000,1.30546,1.3063,1.30523,1.30594,613,556.95
1578909600,1.30594,1.30646,1.30594,1.30598,405,493.75
1578913200,1.30598,1.30604,1.30552,1.30604,294,420.55
1578916800,1.30604,1.30612,1.30416,1.30436,444,381.05
1578920400,1.30436,1.30484,1.30416,1.30434,763,377.5
1578924000,1.30434,1.30554,1.30346,1.30519,1154,410.9
1578927600,1.30519,1.30544,1.30316,1.30526,1729,461.55
1578931200,1.30526,1.30548,1.30454,1.30488,1006,469.75
1578934800,1.30488,1.30507,1.30454,1.30488,403,468.05
1578938400,1.30488,1.30505,1.30458,1.30476,364,482.25
1578942000,1.30476,1.30517,1.30458,1.30466,361,492.15
1578945600,1.30466,1.30626,1.30463,1.30586,614,515.3
1578949200,1.30586,1.30605,1.3055,1.30562,206,511.85
1578952800,1.30562,1.30574,1.30538,1.30558,31,500.05
1578956400,1.30558,1.30567,1.30534,1.30567,88,493
1578960000,1.30567,1.30567,1.30508,1.30514,197,498.1
1578963600,1.30514,1.3063,1.305,1.30606,453,513.2
1578967200,1.30606,1.30617,1.30545,1.3055,245,517.65
1578970800,1.3055,1.30586,1.30542,1.30586,212,508.85
1578974400,1.30586,1.30586,1.30566,1.30575,112,484.7
1578978000,1.30575,1.30618,1.30572,1.30611,145,461.3
1578981600,1.30611,1.3062,1.30524,1.3053,262,454.15
1578985200,1.3053,1.30728,1.3053,1.30654,515,465.2
1578988800,1.30654,1.30777,1.30654,1.30754,623,474.15
1578992400,1.30754,1.30782,1.30714,1.30721,332,452.6
1578996000,1.30721,1.30762,1.30685,1.30722,343,412.05
1578999600,1.30722,1.30763,1.30668,1.30671,474,349.3
1579003200,1.30671,1.30752,1.30668,1.30673,433,320.65
1579006800,1.30673,1.30794,1.30673,1.30758,1395,370.25
1579010400,1.30758,1.30766,1.30632,1.30656,1299,417
1579014000,1.30656,1.30734,1.30628,1.30669,1105,454.2
1579017600,1.30669,1.30676,1.30559,1.30564,735,460.25
1579021200,1.30564,1.30613,1.30499,1.30511,391,469.5
1579024800,1.30511,1.3056,1.30471,1.30554,871,511.5
1579028400,1.30554,1.30602,1.30524,1.30572,581,536.15
1579032000,1.30572,1.30654,1.30568,1.30618,327,542.65
1579035600,1.30618,1.30667,1.306,1.30622,232,531.6
1579039200,1.30622,1.30648,1.30578,1.30612,76,523.15
1579042800,1.30612,1.3068,1.30612,1.3068,136,519.35
1579046400,1.3068,1.30682,1.30626,1.30656,221,524.8
1579050000,1.30656,1.30723,1.30643,1.30682,313,533.2
1579053600,1.30682,1.30688,1.30658,1.30687,139,527.05
1579057200,1.30687,1.30698,1.30606,1.30611,302,516.4
1579060800,1.30611,1.30618,1.30566,1.30576,149,492.7
1579064400,1.30576,1.30586,1.30562,1.30578,115,481.85
1579068000,1.30578,1.30602,1.30574,1.30594,154,472.4
1579071600,1.30594,1.30632,1.30576,1.30593,264,461.9
1579075200,1.30593,1.30724,1.30586,1.30698,468,463.65
1579078800,1.30698,1.30782,1.30693,1.30764,361,411.95
1579082400,1.30764,1.30778,1.3072,1.30761,370,365.5
1579086000,1.30761,1.3077,1.30636,1.30645,424,331.45
1579089600,1.30645,1.30676,1.30604,1.30654,477,318.55
1579093200,1.30654,1.30778,1.30644,1.3071,1066,352.3
1579096800,1.3071,1.30718,1.30523,1.30562,1348,376.15
1579100400,1.30562,1.30594,1.30444,1.30474,1681,431.15
1579104000,1.30474,1.30502,1.30387,1.30404,957,462.65
1579107600,1.30404,1.30422,1.30352,1.3038,534,477.75
1579111200,1.3038,1.30472,1.30363,1.3047,290,488.45
1579114800,1.3047,1.30486,1.30398,1.30403,393,501.3
1579118400,1.30403,1.30508,1.30403,1.30468,375,509
1579122000,1.30468,1.30492,1.30415,1.30422,258,506.25
1579125600,1.30422,1.30462,1.30418,1.30426,32,500.9
1579129200,1.30426,1.30434,1.304,1.30404,56,488.6
1579132800,1.30404,1.30416,1.30354,1.30412,233,492.8
1579136400,1.30412,1.30444,1.30403,1.30432,194,496.75
1579140000,1.30432,1.30448,1.30429,1.30446,72,492.65
1579143600,1.30446,1.30454,1.30434,1.30444,70,482.95
1579147200,1.30444,1.30452,1.30429,1.30436,59,462.5
1579150800,1.30436,1.30462,1.30434,1.3046,54,447.15
1579154400,1.3046,1.30484,1.30454,1.30474,114,434.35
1579158000,1.30474,1.30476,1.30419,1.30434,247,425.5
1579161600,1.30434,1.30468,1.30336,1.30358,477,425.5
1579165200,1.30358,1.3038,1.30326,1.30342,439,394.15
1579168800,1.30342,1.30392,1.30326,1.30358,335,343.5
1579172400,1.30358,1.30397,1.30344,1.30389,280,273.45
1579176000,1.30389,1.30412,1.30354,1.30384,401,245.65
1579179600,1.30384,1.30443,1.30331,1.30422,1149,276.4
1579183200,1.30422,1.30523,1.30387,1.30504,1000,311.9
1579186800,1.30504,1.30564,1.30386,1.30436,1366,360.55
1579190400,1.30436,1.30498,1.30398,1.30436,839,383.75
1579194000,1.30436,1.30466,1.30374,1.30416,497,395.7
1579197600,1.30416,1.30529,1.30407,1.30512,535,420.85
1579201200,1.30512,1.30516,1.30466,1.30478,220,429.05
1579204800,1.30478,1.30478,1.30396,1.30398,321,433.45
1579208400,1.30398,1.30448,1.30398,1.30416,182,432.85
1579212000,1.30416,1.3044,1.3039,1.3041,102,434.35
1579215600,1.3041,1.30438,1.30409,1.30416,124,437.05
1579219200,1.30416,1.30434,1.30398,1.30434,157,441.95
1579222800,1.30434,1.30528,1.30424,1.30476,313,454.9
1579226400,1.30476,1.30478,1.30424,1.30478,300,464.2
1579230000,1.30478,1.3051,1.30472,1.3049,147,459.2
1579233600,1.3049,1.3052,1.30488,1.30512,82,439.45
1579237200,1.30512,1.30519,1.30492,1.30499,98,422.4
1579240800,1.30499,1.3052,1.30488,1.30488,116,411.45
1579244400,1.30488,1.30488,1.30361,1.30363,293,412.1
1579248000,1.30363,1.30401,1.30339,1.30392,304,407.25
1579251600,1.30392,1.30492,1.30392,1.30434,550,377.3
1579255200,1.30434,1.30449,1.30412,1.30422,371,345.85
1579258800,1.30422,1.30508,1.30408,1.30478,439,299.5
1579262400,1.30478,1.30583,1.30448,1.3052,440,279.55
1579266000,1.3052,1.30584,1.30469,1.30498,1134,311.4
1579269600,1.30498,1.3061,1.30404,1.30578,1129,341.1
1579273200,1.30578,1.30678,1.30554,1.30585,1342,397.2
1579276800,1.30585,1.30752,1.30582,1.30746,818,422.05
1579280400,1.30746,1.30747,1.30643,1.3067,473,436.6
1579284000,1.3067,1.30684,1.30608,1.30639,516,457.3
1579287600,1.30639,1.30683,1.30618,1.30644,327,467.45
1579291200,1.30644,1.30678,1.3062,1.30678,402,479.7
1579294800,1.30678,1.3074,1.30652,1.30666,313,479.7
1579471200,1.30666,1.30666,1.30603,1.30643,127,471.05
1579474800,1.30643,1.30692,1.3063,1.30648,188,473.1
1579478400,1.30648,1.30684,1.30642,1.30684,115,474.75
1579482000,1.30684,1.30687,1.30648,1.30666,282,483.95
1579485600,1.30666,1.30694,1.30663,1.30671,160,486.15
1579489200,1.30671,1.30678,1.30654,1.30654,150,479
1579492800,1.30654,1.3067,1.30637,1.30639,71,467.35
1579496400,1.30639,1.30664,1.30631,1.30633,131,446.4
1579500000,1.30633,1.30635,1.3058,1.30582,84,432.05
1579503600,1.30582,1.30668,1.30552,1.30662,310,425.6
1579507200,1.30662,1.3071,1.3065,1.30693,420,424.6
1579510800,1.30693,1.30718,1.30655,1.30658,354,385.6
1579514400,1.30658,1.30717,1.30656,1.30713,175,337.9
1579518000,1.30713,1.30713,1.30662,1.3067,176,279.6
1579521600,1.3067,1.30722,1.30661,1.30714,215,249.45
1579525200,1.30714,1.30724,1.30616,1.30632,312,241.4
1579528800,1.30632,1.30668,1.30574,1.3058,328,232
1579532400,1.3058,1.30641,1.3054,1.30576,515,241.4
1579536000,1.30576,1.30607,1.30508,1.30508,288,235.7
1579539600,1.30508,1.30514,1.30442,1.30504,281,234.1
1579543200,1.30504,1.30509,1.30453,1.3049,140,234.75
1579546800,1.3049,1.30492,1.30442,1.30456,134,232.05
1579550400,1.30456,1.30492,1.30443,1.3045,360,244.3
1579554000,1.3045,1.30484,1.3045,1.30474,141,237.25
1579557600,1.30474,1.3049,1.3047,1.3047,16,230.05
1579561200,1.3047,1.3048,1.30446,1.30458,69,226
1579564800,1.30458,1.30512,1.3045,1.30508,169,230.9
1579568400,1.30508,1.30574,1.3049,1.30564,483,248.5
1579572000,1.30564,1.30618,1.30559,1.30587,225,255.55
1579575600,1.30587,1.30592,1.30544,1.30558,277,253.9
1579579200,1.30558,1.3058,1.30554,1.30566,141,239.95
1579582800,1.30566,1.30616,1.30564,1.30602,108,227.65
1579586400,1.30602,1.30661,1.306,1.30656,218,229.8
1579590000,1.30656,1.30693,1.30647,1.30691,423,242.15
1579593600,1.30691,1.30768,1.30691,1.30768,536,258.2
1579597200,1.30768,1.30777,1.30715,1.30715,376,261.4
1579600800,1.30715,1.30722,1.30646,1.30666,510,270.5
1579604400,1.30666,1.30692,1.30637,1.30661,359,262.7
1579608000,1.30661,1.30661,1.30575,1.30619,402,268.4
1579611600,1.30619,1.30674,1.30568,1.30647,1048,306.75
1579615200,1.30647,1.30648,1.3052,1.30576,947,347.1
1579618800,1.30576,1.30742,1.30563,1.30639,1019,391.35
1579622400,1.30639,1.30737,1.30639,1.30692,696,408.15
1579626000,1.30692,1.30723,1.30662,1.30695,441,423.15
1579629600,1.30695,1.30712,1.30647,1.30712,500,447.35
1579633200,1.30712,1.30767,1.30698,1.3071,596,473.7
1579636800,1.3071,1.30796,1.30696,1.30788,439,487.2
1579640400,1.30788,1.308,1.30698,1.3071,218,473.95
1579644000,1.3071,1.30744,1.30708,1.30738,57,465.55
1579647600,1.30738,1.30746,1.30714,1.30743,79,455.65
1579651200,1.30743,1.30847,1.30722,1.30847,264,461.8
1579654800,1.30847,1.30919,1.30832,1.30897,355,474.15
1579658400,1.30897,1.30916,1.30856,1.30861,437,485.1
1579662000,1.30861,1.30868,1.30816,1.30852,196,473.75
1579665600,1.30852,1.30858,1.3083,1.30846,57,449.8
1579669200,1.30846,1.30857,1.308,1.3081,135,437.75
1579672800,1.3081,1.30826,1.30798,1.30798,173,420.9
1579676400,1.30798,1.30844,1.30764,1.30782,297,417.8
1579680000,1.30782,1.30828,1.30748,1.30757,373,416.35
1579683600,1.30757,1.30785,1.30662,1.30672,364,382.15
1579687200,1.30672,1.30673,1.30641,1.30656,218,345.7
1579690800,1.30656,1.3067,1.30618,1.30622,236,306.55
1579694400,1.30622,1.30627,1.30546,1.30552,379,290.7
1579698000,1.30552,1.30564,1.30364,1.30473,1698,353.55
1579701600,1.30473,1.3059,1.30449,1.30567,1130,385.05
1579705200,1.30567,1.31406,1.30563,1.31188,4969,603.7
1579708800,1.31188,1.31382,1.30984,1.31356,4457,804.6
1579712400,1.31356,1.31524,1.31316,1.31512,1171,852.25
1579716000,1.31512,1.31526,1.31418,1.31465,471,872.95
1579719600,1.31465,1.315,1.31421,1.3143,360,887
1579723200,1.3143,1.3143,1.31356,1.31397,547,901.15
1579726800,1.31397,1.31414,1.3132,1.3135,277,897.25
1579730400,1.3135,1.31382,1.31338,1.3136,60,878.4
1579734000,1.3136,1.31428,1.31358,1.31424,155,876.35
1579737600,1.31424,1.31563,1.31418,1.31544,761,911.55
1579741200,1.31544,1.31615,1.31538,1.31543,532,931.4
1579744800,1.31543,1.31579,1.31538,1.31578,241,934.8
1579748400,1.31578,1.31634,1.31576,1.31634,194,929.65
1579752000,1.31634,1.31694,1.31634,1.31648,233,922.65
1579755600,1.31648,1.31684,1.31648,1.31668,243,916.6
1579759200,1.31668,1.31716,1.31628,1.31628,176,914.5
1579762800,1.31628,1.31634,1.31556,1.3159,698,937.6
1579766400,1.3159,1.3165,1.31571,1.31608,619,949.6
1579770000,1.31608,1.3164,1.31598,1.31626,375,883.45
1579773600,1.31626,1.31668,1.31618,1.31628,221,838
1579777200,1.31628,1.31628,1.31518,1.3155,367,607.9
1579780800,1.3155,1.31643,1.31523,1.31602,436,406.85
1579784400,1.31602,1.31669,1.31532,1.31606,1488,422.7
1579788000,1.31606,1.31669,1.31436,1.31459,1953,496.8
1579791600,1.31459,1.31561,1.31422,1.31475,1616,559.6
1579795200,1.31475,1.31548,1.31438,1.31446,1091,586.8
1579798800,1.31446,1.31452,1.31346,1.31372,532,599.55
1579802400,1.31372,1.31392,1.31318,1.31364,479,620.5
1579806000,1.31364,1.31368,1.31269,1.31276,508,638.15
1579809600,1.31276,1.31311,1.31242,1.31311,294,614.8
1579813200,1.31311,1.31311,1.31254,1.31274,221,599.25
1579816800,1.31274,1.31312,1.312515,1.31264,94,591.9
1579820400,1.31264,1.31302,1.31252,1.3128,83,586.35
1579824000,1.3128,1.31316,1.3128,1.31304,137,581.55
1579827600,1.31304,1.31318,1.31266,1.31282,168,577.8
1579831200,1.31282,1.31297,1.312455,1.31246,151,576.55
1579834800,1.31246,1.31303,1.31246,1.3129,147,549
1579838400,1.3129,1.31296,1.31261,1.31273,67,521.4
1579842000,1.31273,1.31291,1.31266,1.31279,68,506.05
1579845600,1.31279,1.31298,1.31244,1.31248,115,500.75
1579849200,1.31248,1.3131,1.31242,1.31299,261,495.45
1579852800,1.31299,1.31326,1.31222,1.31244,561,501.7
1579856400,1.31244,1.31358,1.31215,1.31349,614,458
1579860000,1.31349,1.31414,1.31349,1.31408,439,382.3
1579863600,1.31408,1.31424,1.31316,1.31345,331,318.05
1579867200,1.31345,1.31408,1.31345,1.31384,257,276.35
1579870800,1.31384,1.31384,1.31183,1.31251,1300,314.75
1579874400,1.31251,1.31424,1.31242,1.31387,1432,362.4
1579878000,1.31387,1.31407,1.3125,1.31379,1943,434.15
1579881600,1.31379,1.31511,1.31379,1.31472,1094,474.15
1579885200,1.31472,1.31524,1.31421,1.31421,634,494.8
1579888800,1.31421,1.31474,1.31404,1.3144,698,525
1579892400,1.3144,1.3153,1.313975,1.31424,708,556.25
1579896000,1.31424,1.31458,1.31392,1.31416,769,587.85
1579899600,1.31416,1.31501,1.31409,1.31458,329,595.9
1580076000,1.31458,1.31558,1.31458,1.31508,74,592.05
1580079600,1.31508,1.31626,1.31504,1.3162,557,612.55
1580083200,1.3162,1.31627,1.31482,1.31504,572,637.8
1580086800,1.31504,1.315865,1.31502,1.31576,163,642.55
1580090400,1.31576,1.31638,1.31576,1.31638,246,649.1
1580094000,1.31638,1.31638,1.31585,1.31592,191,645.6
1580097600,1.31592,1.31602,1.31578,1.31602,122,623.65
1580101200,1.31602,1.3162,1.315855,1.31592,194,602.65
1580104800,1.31592,1.31649,1.3159,1.31637,217,591.55
1580108400,1.31637,1.3173,1.31634,1.31725,595,604.75
1580112000,1.31725,1.3181,1.317,1.31798,728,628.3
1580115600,1.31798,1.31864,1.31793,1.31832,771,601.85
1580119200,1.31832,1.3191,1.318275,1.31843,653,562.9
1580122800,1.31843,1.31884,1.317675,1.31772,651,498.3
1580126400,1.31772,1.31864,1.31758,1.31844,657,476.45
1580130000,1.31844,1.31909,1.317955,1.31802,1058,497.65
1580133600,1.31802,1.31998,1.3177,1.31855,1776,551.55
1580137200,1.31855,1.31952,1.31784,1.31786,2005,616.4
1580140800,1.31786,1.31854,1.31761,1.31774,1156,635.75
1580144400,1.31774,1.31829,1.31732,1.31777,661,652.35
1580148000,1.31777,1.31812,1.31751,1.31789,438,670.55
1580151600,1.31789,1.31826,1.31778,1.31822,529,669.15
1580155200,1.31822,1.31875,1.31808,1.31875,565,668.8
1580158800,1.31875,1.31942,1.31854,1.31942,227,672
1580162400,1.31942,1.31942,1.31884,1.31928,60,662.7
1580166000,1.31928,1.3194,1.3188,1.31882,130,659.65
1580169600,1.31882,1.31914,1.31881,1.31895,161,661.6
1580173200,1.31895,1.31898,1.31838,1.31893,255,664.65
1580176800,1.31893,1.31922,1.31882,1.31884,215,664.55
1580180400,1.31884,1.31906,1.318835,1.31886,137,641.65
1580184000,1.31886,1.31888,1.31855,1.31859,115,611
1580187600,1.31859,1.31872,1.31823,1.31823,84,576.65
1580191200,1.31823,1.31856,1.31804,1.31837,178,552.9
1580194800,1.31837,1.31892,1.31824,1.3188,445,542.6
1580198400,1.3188,1.32026,1.3188,1.3199,574,538.45
1580202000,1.3199,1.32049,1.3198,1.31986,735,522.3
1580205600,1.31986,1.32024,1.31978,1.32016,429,454.95
1580209200,1.32016,1.32058,1.31937,1.31954,381,373.75
1580212800,1.31954,1.31997,1.31885,1.31888,753,353.6
1580216400,1.31888,1.3196,1.31882,1.31908,956,368.35
1580220000,1.31908,1.32028,1.31796,1.31838,1327,412.8
1580223600,1.31838,1.31865,1.31741,1.31824,1509,461.8
